vault_address,vault_symbol,vault_name,asset_address,asset_symbol,asset_name,asset_decimals,total_assets_base_units,total_aum_usd_m,event_count
0x07d1718ff05a8c53c8f05adaed57c0d672945f9a,arUSD,Aladdin rUSD,0x65D72AA8DA931F047169112fcf34f52DbaAE7D18,rUSD,f(x) rUSD,18,2456684463938154839714763,0,72
0x4c406c068106375724275cbff028770c544a1333,scWETHv2,Sandclock WETH Vault v2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,334793779565189024939,0.999,72
0xb45ad160634c528cc3d2926d9807104fa3157305,sDOLA,Staked Dola,0x865377367054516e17014CcdED1e7d814EDC9ce4,DOLA,Dola USD Stablecoin,18,1407636307020589451344874,0,71
0xf7e20d67abd4923b4b48320a22a1e81887291296,YieldMaxiUSDT,Yield Maxi USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,6,200700005446,0,70
0x9a7b4980c6f0fcaa50cd5f288ad7038f434c692e,TurboEETH,Turbo EETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,7658270393710884551,0.023,70
0x2f79d4ceb79ebd26161e51ca0c9300f970ded54d,waUSDC,Wrapped aUSDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,522902323700,0.523,68
0x2fc1e74bc8a6d15fe768c10c2ede7d6d95ec27e9,thWAR,Tholgar Warlord Vault,0xa8258deE2a677874a48F5320670A869D74f0cbC1,WAR,Warlord token,18,247415565295736203323850,0,68
0x48afbbd342f64ef8a9ab1c143719b63c2ad81710,mpETH,MetaPoolETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,840750920524225917999,2.508,68
0x1576b2d7ef15a2ebe9c22c8765dd9c1efea8797b,saEthPyUSD,Static Aave Ethereum pyUSD,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,PYUSD,PayPal USD,6,9445365019273,0,66
0x5195222f69c5821f8095ec565e71e18ab6a2298f,TurboSOMM,Turbo SOMM,0xa670d7237398238DE01267472C6f13e5B8010FD1,somm,somm,6,1128198689975,0,65
0xa94ec39c91df334dcab55adaa8edd9c1daf67ca7,sw-stkGHO,Spectra ERC4626 Wrapper: stk GHO,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,GHO,Gho Token,18,3782392935465806822846498,3.784,65
0xb974598227660befe79a23dfc473d859602254ac,ysyvAjnaWETH,yvAjnaWeth-compounder,0x503e0BaB6acDAE73eA7fb7cf6Ae5792014dbe935,yvAjnaWETH,Yearn-Ajna WETH Vault,18,732056473667042676887,0,63
0x107717c98c8125a94d3d2cc82b86a1b705f3a27c,yG-lp-yCRVv2,yGauge LP Yearn CRV Vault v2,0x6E9455D109202b426169F0d8f01A3332DAE160f3,lp-yCRVv2,LP Yearn CRV Vault v2,18,1689125514717527636432767,0,61
0xd0454428ecd868a9ac615125fcbdb5da9027436e,VAT,Nontransferable Vault Token,0x655eDCE464CC797526600a462A8154650EEe4B77,ClipperLP,Clipper LP Token,18,1958973293130820019536476,0,61
0xb0903ab70a7467ee5756074b31ac88aebb8fb777,aCVX,Aladdin CVX,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,CVX,Convex Token,18,21605401875225156222557,0.048,61
0x92545bce636e6ee91d88d2d017182cd0bd2fc22e,yvDAI-2,DAI-2 yVault,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,1650634776801458738918966,1.652,60
0xb9a94f6d16b6c4635341fd4ed969f247ef7ed88a,K-PT-weETH-26DEC2024,Karak - PT ether.fi weETH 26DEC2024,0x6ee2b5E19ECBa773a352E5B21415Dc419A700d1d,PT-weETH-26DEC2024,PT ether.fi weETH 26DEC2024,18,7755294085637325785720,0,59
0xcdd374f491fbf3f4fcf6e9023c99043774005137,ciETH,CIAN ETH-stETH strategy pool,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,18,1219907889849547397283,3.64,59
0xe079dbdb0e63a991db5b7046db79651e4c726f44,USDC-AirPuff,USDC-AirPuff,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,32630159281,0.033,56
0xb6548e13569fd303cca508d771ada0890d9d83e7,sNUKEMUSDT,NUKEM/Tether USD Staked,0x51015f4FeFE3366c6F62539140149F8088888888,NUKEM,NUKEM,9,174716568908987244,0,55
0x866d8a151d978fe7f05662ce19ae17ff79b55874,KsFRAX,Karak - Staked Frax,0xA663B02CF0a4b149d2aD41910CB81e23e1c41c32,sFRAX,Staked FRAX,18,3248206089371334785857640,0,54
0x8ce6936845b85412b4bd7ec9458ebcb8703a326b,KsDAI,Karak - Savings Dai,0x83F20F44975D03b1b09e64809B757c47f942BEeA,sDAI,Savings Dai,18,11485730617902062663183613,0,52
0x437d41b2ebef15a91618f4bf010fa4751bb48be6,yv-ajna-apxeth-weth,Yearn-Ajna Pool apxETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,581210617589804707644,1.734,52
0x434e7ea9bc77c93c3f4680862281603338c7ae02,pop-wstETH,Popcorn Wrapped liquid staked Ether 2.0 Vault,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,42155175147162318764,0.147,51
0x9e0c5d524dc3ff0aa734c52aa57ab623436364e6,vc-ion-wstETH,VaultCraft IonDepositor Wrapped liquid staked Ether 2.0 Adapter,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,42155175147162318765,0.147,51
0xa5ccbd739e7f5662b95d269ee9a48a37cbfb88bc,KapxETH,Karak - Autocompounding Pirex Ether,0x9Ba021B0a9b958B5E75cE9f6dff97C7eE52cb3E6,apxETH,Autocompounding Pirex Ether,18,762588946882482017541,0,51
0x27500de405a3212d57177a789e30bb88b0adbec5,TurboEZETH,Turbo EZETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,136531195258116509621,0.407,50
0x8ef73f036feec873d0b2fd20892215df5b8bdd72,dcrvUSDV3,crvUSD v3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,3609739338205442790577883,3.603,49
0x52096539ed1391cb50c6b9e4fd18afd2438ed23b,cvcrvUSD,Curve Vault for crvUSD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,170104101156826906315857,0.17,48
0x47657094e3af11c47d5ef4d3598a1536b394eec4,ultraETH,Affine ultraETH,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,18,37605455229469217377,0.112,46
0x0a36f9565c6fb862509ad8d148941968344a55d8,sQuartz,Staked Quartz,0xbA8A621b4a54e61C442F5Ec623687e2a942225ef,QUARTZ,Sandclock,18,948649028257652202116416,0,45
0x4a7999c55d3a93daf72ea112985e57c2e3b9e95d,cvcrvUSD,Curve Vault for crvUSD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,3763200741803199956222791,3.756,44
0xd33dad974b938744dac81fe00ac67cb5aa13958e,TurboSWETH,Turbo SWETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,46507019549364091197,0.139,43
0xe7f878f31fe1c2c2223259685255e45c475b4b8f,yield-steakLRT,STETH YIELD LAYER VAULT STEAKHOUSE,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,18,56567982409410798808,0.169,41
0x2791eb5807d69fe10c02eed6b4dc12bac0701744,ampr-LP-ETH,Amphor Synthetic LP-IL Hedged (WSTETH),0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,8277610456748813465,0.029,41
0x500331c9ff24d9d11aee6b07734aa72343ea74a5,gtDAIcore,Gauntlet DAI Core,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,167449370840952186074367,0.168,41
0xbdb97ec319c41c6fa383e94ece6bdf383dfc7be4,ysUSDC,Aave V3 USDC Lender,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,1258181881189,1.259,40
0xcf4b531b4cde95bd35d71926e09b2b54c564f5b6,MaxMorphoETH,Morpho ETH Maximizer,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,58579674123014394715,0.175,39
0x28da6de3e804bddf0ad237cfa6048f2930d0b4dc,yG-yvCurve-dYFIETH-f-f,yGauge Curve dYFIETH-f Factory yVault,0xf70B3F1eA3BFc659FFb8b27E84FAE7Ef38b5bD3b,yvCurve-dYFI-ETH-f,Curve dYFI-ETH Factory yVault,18,33267320328540739997,0,39
0xe3267a9ff2d38b748b6aa202e006f7d94ca22df3,vc-WETH,VaultCraft Wrapped Ether Adapter,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,6354281823350725807,0.019,39
0xa5269a8e31b93ff27b887b56720a25f844db0529,maUSDC,Morpho-Aave USD Coin Supply Vault,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,940968670496,0.941,39
0xc1dd3f011290f212227170f0d02f511ebf57e433,MPLdirUSDC1,Maple Direct USDC1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,32785585395998,32.804,39
0xe1489af32c45c51f94acdb3f36b7032a82f6f55d,pop-WETH,Popcorn Wrapped Ether Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,6354281823350725806,0.019,39
0xa84397004abe8229cc481ce91ba850ecd8204822,vc-ion-wstETH,VaultCraft IonDepositor Wrapped liquid staked Ether 2.0 Adapter,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,43651914968463630819,0.153,38
0xa48d49f63dfc185cdd409b65f042955f509d9658,pop-wstETH,Popcorn Wrapped liquid staked Ether 2.0 Vault,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,43651914968463630818,0.153,38
0x19b8d8fc682fc56fbb42653f68c7d48dd3fe597e,TurboETHX,Turbo ETHX,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,14480617195705057790,0.043,37
0x57f5e098cad7a3d1eed53991d4d66c45c9af7812,wUSDM,Wrapped Mountain Protocol USD,0x59D9356E565Ab3A36dD77763Fc0d87fEaf85508C,USDM,Mountain Protocol USD,18,3679580848955419964443200,0,36
0x21cf1c5dc48c603b89907fe6a7ae83ea5e3709af,cvcrvUSD,Curve Vault for crvUSD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,2076965416163556262854418,2.073,36
0x81d93531720d86f0491dee7d03f30b3b5ac24e59,yG-yvCurve-yETH-f,yGauge Curve yETH Factory yVault,0x58900d761Ae3765B75DDFc235c1536B527F25d8F,yvCurve-yETH-f,Curve yETH Factory yVault,18,714643965110832428506,0,35
0x7ee351aa702c8fc735d77fb229b7676ac15d7c79,ysUSDC,Compound V3 USD Lender,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,742220646472,0.743,34
0x04aebe2e4301cdf5e9c57b01ebdfe4ac4b48dd13,yvmkUSD-A,mkUSD yVault-A,0x4591DBfF62656E7859Afe5e45f6f47D3669fBB28,mkUSD,Prisma mkUSD,18,184922138649934820110169,0,33
0xd2efb90c569ebd5b83d5cfb8632322edfac203a5,ysWETH,Aave V3 WETH Lender,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,29800973347796156831,0.089,33
0xa5e0163f778b05a522df8fe374f15d4ffbe54c2a,wstACME,Wrapped Staked ACME,0x7AC168c81F4F3820Fa3F22603ce5864D6aB3C547,stACME,Staked ACME,8,1436167629358511,0,33
0x07a319a023859bbd49cc9c38ee891c3ea9283cc5,auraweETH/rETH-vault,Balancer weETH/rETH StablePool Aura Deposit Vault,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,weETH/rETH,Balancer weETH/rETH StablePool,18,1956956979903749135661,0,32
0x8d48b8d948726d4636aa15a9d6124422f461e153,wMog,Wasabi Mog Vault,0xaaeE1A9723aaDB7afA2810263653A34bA2C21C7a,Mog,Mog Coin,18,186095440008886873089129290863,0,32
0x096697720056886b905d0deb0f06affb8e4665e5,scUSDC,Sandclock Yield USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,1141268934447,1.142,32
0x04bb50329a1b7d943e7fd2368288b674c8180d5e,KwBETH,Karak - Wrapped Binance Beacon ETH,0xa2E3356610840701BDf5611a53974510Ae27E2e1,wBETH,Wrapped Binance Beacon ETH,18,68536951898542047416,0,32
0x2ca52c78d7932e285f2ea5928fb7251baec3f166,SOMM-agg,Sommelier aggregator,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,306464917920362586,0.001,31
0xdbe19d1c3f21b1bb250ca7bdae0687a97b5f77e6,FRAXI,FRAXIMAL,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,18,308314325115782271597663,0.308,31
0x59fd900ca80bf914374aafb1d16ab12ae1234f77,pop-primeETH,Popcorn Prime Staked ETH Vault,0x6ef3D766Dfe02Dc4bF04aAe9122EB9A0Ded25615,primeETH,Prime Staked ETH,18,11093497406377102919,0,30
0xbd4458cfa154ea9ade45baf4da6136cbc3a70f9f,vc-primeETH,VaultCraft Prime Staked ETH Adapter,0x6ef3D766Dfe02Dc4bF04aAe9122EB9A0Ded25615,primeETH,Prime Staked ETH,18,11093497406377102919,0,30
0xfe119e9c24ab79f1bdd5dd884b86ceea2ee75d92,MPLcashUSDC,Maple Cash USDC1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,20488894373467,20.5,28
0x23ee3d14f09946a084350cc6a7153fc6eb918817,ysWETH,Compound V3 WETH Lender,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,516046312725500533895,1.539,28
0xbeef02e5e13584ab96848af90261f0c8ee04722a,steakPYUSD,Steakhouse PYUSD,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,PYUSD,PayPal USD,6,12161249970272,0,28
0x48302ba7bcdf2bd59d20f8893c0f11b431a3be24,coveYFI-gauge,Cove YFI Cove Rewards Gauge,0xFf71841EeFca78a64421db28060855036765c248,coveYFI,Cove YFI,18,49336483260149919530,0,27
0x6c1edce139291af5b84fb1e496c9747f83e876c9,TurboDIVETH,Turbo DIVETH,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276,B-rETH-STABLE,Balancer rETH Stable Pool,18,168154856074784932515,0,27
0xac37729b76db6438ce62042ae1270ee574ca7571,yvWETH-2,WETH-2 yVault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,474518318359501594965,1.415,26
0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,auraB-rETH-STABLE-vault,Balancer rETH Stable Pool Aura Deposit Vault,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276,B-rETH-STABLE,Balancer rETH Stable Pool,18,14673865721212835177883,0,25
0x093cb4f405924a0c468b43209d5e466f1dd0ac7d,saEthUSDC,Static Aave Ethereum USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,38531133,0,25
0x97da68b0531350c2d7b1e8309f2f3f7889983cbd,stvltwenSVLT,WEN SVLT Stake Vault,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,18,6107327082225831691,0.018,24
0xc687141c18f20f7ba405e45328825579fddd3195,cvcrvUSD,Curve Vault for crvUSD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,1946337195599428243122670,1.943,24
0x6ea41486a8f21eed7b20afdb681b90a5b6c6d029,aurapufETH/wstETH-vault,Balancer pufETH/wstETH Aura Deposit Vault,0x63E0d47A6964aD1565345Da9bfA66659F4983F02,pufETH/wstETH,Balancer pufETH/wstETH,18,273255719472793459516,0,24
0x9cfb40acedac259b1d23e790f6c6d0c3898361ad,usdc-stk,usdc-vault,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,17254654745,0.017,23
0xb15ad6113264094fd9bf2238729410a07ebe5aba,afrxETH,AladdinETH: ETH/frxETH,0xf43211935C781D5ca1a41d2041F397B8A7366C7A,frxETHCRV,Curve.fi ETH/frxETH,18,75064024597801705533,0,23
0x4f460bb11cf958606c69a963b4a17f9daeeea8b6,fxUSDC,f(x) Protocol Morpho USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,630185399543,0.631,22
0xf1617882a71467534d14eee865922de1395c9e89,saETH,saETH,0xFC87753Df5Ef5C368b5FBA8D4C5043b77e8C5b39,aETH,Aspida Ether,18,2704354181835478082882,0,22
0x3eba2358544fd71d62141dda9d23839603b6d7d0,sUSDTNUKEM,Tether USD/NUKEM Staked,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,6,824833049,0,21
0xe2fdf0526629d85b719dcbc6efe833b1b5b3cb36,KELP-agg,Kelp aggregator,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,112217264170427071845,0.335,20
0xebfa750279defa89b8d99bdd145a016f6292757b,gtUSDCmkr,Gauntlet MKR Blended,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,40971242662,0.041,20
0x36f8d0d0573ae92326827c4a82fe4ce4c244cab6,maDAI,Morpho-Aave Dai Stablecoin Supply Vault,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,581231352720364357537005,0.582,20
0xdaf03d70fe637b91ba6e521a32e1fb39256d3ec9,aFXS,Aladdin cvxFXS/FXS,0xFEEf77d3f69374f66429C91d732A244f074bdf74,cvxFXS,Convex FXS,18,52470940524361984525296,0,20
0x3b022edecd65b63288704a6fa33a8b9185b5096b,ampr-LP-USD,Amphor Synthetic LP-IL Hedged (USDC),0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,6,29074393744,0.029,20
0x4e39ceae6e771605ddd7d1121f3320f7a2319318,avWBTC-1,Arch Vault WBTC 1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,Wrapped BTC,8,456993923,0,19
0x3daaadae6bbcc47c4fdf6a72bf8ee5688362fe66,KPT-sw2Rsweth-25JUL2024,Karak - PT Swell L2 Deposit RswETH 25JUL2024,0x0a0E172511114456EC63A85FF32E45C5e0E27D63,PT-sw2Rsweth-25JUL2024,PT Swell L2 Deposit RswETH 25JUL2024,18,1451167222695174737222,0,19
0xfc287513e2dd58fbf952eb0ed05d511591a6215b,sbWETH,sBlur,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,125207905112456774186,0.373,19
0x7578f31cc44fdf2f123a6f84c42f702f9c990091,fcrvUSD(yvCurve-USDC-crvUSD-f)-1,Sturdy Interest Bearing crvUSD (Curve USDC-crvUSD Factory yVault) - 1,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,671757749123095501620893,0.67,19
0x7fd8af959b54a677a1d8f92265bd0714274c56a3,yG-yvCurve-YFIETH,yGauge Curve YFI-ETH Pool yVault,0x790a60024bC3aea28385b60480f15a0771f26D09,yvCurve-YFIETH,Curve YFI-ETH Pool yVault,18,127712522816576223929,0,19
0x6311ff24fb15310ed3d2180d3d0507a21a8e5227,yscrvUSD,Sturdy crvUSD/yean curve USDC-crvUSD LP silo,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,670785544982338079950665,0.67,18
0x26fe402a57d52c8a323bb6e09f06489c8216ac88,yscrvUSD,Sturdy crvUSD/yean curve USDT-crvUSD LP silo,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,939538422580985186936068,0.938,18
0x6ce9c05e159f8c4910490d8e8f7a63e95e6cecaf,pop-DAI,Popcorn Dai Stablecoin Vault,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,136117999492219935958893,0.136,18
0x197f58de2559097d956b4192e8f89a2f36190a48,vcIdlJ-DAI,VaultCraft Idle Junior Dai Stablecoin Adapter,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,136117999492219935958894,0.136,18
0x5ef17ee66a64fd5b394362d98f51ba155aece9ce,,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,2102922318521881427,0.007,18
0x288528ed85ebebea91e2dc94654937644c58f5f7,xAPE,X Ape,0x4d224452801ACEd8B2F0aebE155379bb5D594381,APE,ApeCoin,18,32966121957981430717995,0.023,18
0x1196b60c9cefbf02c9a3960883213f47257becdb,AffineStEthLev,Affine Staked Eth Leverage,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,0,0,17
0x28bba0e8f1201f14bccf31c37904a25629097966,fcrvUSD(yvCurve-USDT-crvUSD-f)-4,Sturdy Interest Bearing crvUSD (Curve USDT-crvUSD Factory yVault) - 4,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,941508925396048250582553,0.94,17
0x200723063111f9f8f1d44c0f30afadf0c0b1a04b,yscrvUSD,Sturdy crvUSD/yean curve mkUSD-crvUSD LP silo,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,69750524923512162388562,0.07,16
0x06c03069de266f58d10a0724a4f65c3d4fefff4d,sw-amphrETH,Spectra ERC4626 Wrapper: Amphor Restaked ETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,Wrapped liquid staked Ether 2.0,18,115996715326729676141,0.405,16
0xf35b31b941d94b249eaded041db1b05b7097feb6,mAPE,magicAPE,0x4d224452801ACEd8B2F0aebE155379bb5D594381,APE,ApeCoin,18,23758430865150503126996,0.017,16
0x9b0afda3acaf3bfa3e49cb0af1fc0375df290b99,fcrvUSD(yvCurve-mkUSD-crvUSD-f)-2,Sturdy Interest Bearing crvUSD (Curve mkUSD-crvUSD Factory yVault) - 2,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,18,69822853082707853345596,0.07,16
0x188ca46aa2c7ae10c14a931512b62991d5901453,tWAR,Tholgar Warlord Token,0xa8258deE2a677874a48F5320670A869D74f0cbC1,WAR,Warlord token,18,136965424937448362361,0,16
0xb3c8cc0f433200c3a92664a5fea626ed077e9d39,aura2BTC-vault,2BTC Aura Deposit Vault,0xe4e72f872c4048925a78E1e6Fddac411C9ae348A,2BTC,2BTC,18,15280550276376403454,0,16
0xa8c3fc43fa3992b315b8a63fe87386211f220669,ebPointFarm,Ebisu Point Farm,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,ezETH,Renzo Restaked ETH,18,615000382913925535,0.002,16
0x5bdd1fa233843bfc034891be8a6769e58f1e1346,sdgnETH,Staked Degen ETH,0x005F893EcD7bF9667195642f7649DA8163e23658,dgnETH,Degen ETH,18,42953515075237780443,0,16
0x91603c7fb539f2da2da93ba6bec696a47e46bba2,yv-ajna-wsteth-weth,Yearn-Ajna Pool wstETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,215811581974764899865,0.644,16
0x90b28aa7df2efaaad4582afaf4d2a1c61519a245,ysyG-yvDAI-1-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x28b2DC219c047B10F353caA2934ad8803e089A88,ysyG-yvDAI-1,Wrapped YearnV3 Strategy,18,147313030669269312356689,0,15
0x28b2dc219c047b10f353caa2934ad8803e089a88,ysyG-yvDAI-1,Wrapped YearnV3 Strategy,0x128e72DfD8b00cbF9d12cB75E846AC87B83DdFc9,yG-yvDAI-1,yGauge DAI-1 yVault,18,148713544918697150313570,0,15
0xcdc51f2b0e5f0906f2fd5f557de49d99c34df54e,amprETH,Amphor Yield Aggregator (WETH),0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,2899208424376616111003,8.648,15
0xff8b9980fda386cafaafab472963c4cb5fb8c412,yv-ajna-xeth-weth,Yearn-Ajna Pool xETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,2346897005895916955,0.007,14
0x3927c4ad1d63bf9629fdae1318aa31df9135f544,ysDAI,DAI-Ajna Router,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,1504398180302647841247085,1.506,14
0xe0e07f5b5b11892744330294edc5c828cbe8d964,KPT-rsETH-26SEP2024,Karak - PT Kelp rsETH 26SEP2024,0x7bAf258049cc8B9A78097723dc19a8b103D4098F,PT-rsETH-26SEP2024,PT Kelp rsETH 26SEP2024,18,14051952663233581846949,0,14
0x5ff1ba7273968c4a166ca99d79df9f9ad712091b,yv-ajna-cseth-weth,Yearn-Ajna Pool csETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,18,159802503634049072,0,14
0x032b676d5d55e8ecbae88ebee0aa10fb5f72f6cb,aurawstETH-rETH-sfrxETH-BPT-vault,wstETH-rETH-sfrxETH-BPT Aura Deposit Vault,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,wstETH-rETH-sfrxETH-BPT,wstETH-rETH-sfrxETH-BPT,18,1997840829276794995776,0,14
0x1fd862499e9b9402de6c599b6c391f83981180ab,ysDAI,Spark DAI Lender,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,18,17370066388837434058532,0.017,14
0xd4626ad49523d1d31b984bb0f7c56e392e4fb8b0,vdpufETH,Puffer ETH Restaking Fund I (3x Points)-Vault,0xD9A442856C234a39a81a089C06451EBAa4306a72,pufETH,pufETH,18,19900000000000000,0,13
0xaf299f58d53a961aaaa0ac48a0fdf60dca07c06c,,,0xD60EeA80C83779a8A5BFCDAc1F3323548e6BB62d,ShezUSD,ShezmuUSD,18,31184301798721550651970,0,13
0x221042c39efffcff8fad051032fef583019f165f,ebPointFarm,Ebisu Point Farm,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,weETH,Wrapped eETH,18,9031581230004192764,0.028,13
0x78bb3aec3d855431bd9289fd98da13f9ebb7ef15,fFRAX(sfrxETH)-16,Fraxlend Interest Bearing FRAX (Staked Frax Ether) - 16,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,18,69570845781297264880733403,69.406,13
0x4d2f44b0369f3c20c3d670d2c26b048985598450,cvCRV,Curve Vault for CRV,0xD533a949740bb3306d119CC777fa900bA034cd52,CRV,Curve DAO Token,18,16821192370740202260953,0,13
